Unidades: €/MW
Informação acedida em: 10/12/2024 22:58:01
Data;Hora;Portugal;Espanha
2022-02-04;5;166.59;166.59
2022-02-04;6;167.44;167.44
2022-02-04;7;180.05;180.05
2022-02-04;8;217.32;217.32
2022-02-04;9;227.87;227.87
2022-02-04;10;227.87;227.87
2022-02-04;11;220.72;220.72
2022-02-04;12;200.03;200.03
2022-02-04;13;190.00;190.00
2022-02-04;14;179.85;179.85
2022-02-04;15;179.95;179.95
2022-02-04;16;174.54;174.54
2022-02-04;17;179.55;179.55
2022-02-04;18;196.31;196.31
2022-02-04;19;218.63;218.63
2022-02-04;20;233.34;233.34
2022-02-04;21;227.66;227.66
2022-02-04;22;223.58;223.58
2022-02-04;23;204.74;204.74
2022-02-04;24;187.49;187.49
2022-02-05;1;217.32;217.32
2022-02-05;2;215.00;215.00
2022-02-05;3;190.20;190.20
2022-02-05;4;189.50;189.50
2022-02-05;5;182.02;182.02
2022-02-05;6;181.42;181.42
2022-02-05;7;190.05;190.05
2022-02-05;8;190.98;190.98
2022-02-05;9;214.04;214.04
2022-02-05;10;210.01;210.01
2022-02-05;11;216.43;216.43
2022-02-05;12;189.95;189.95
2022-02-05;13;190.15;190.15
2022-02-05;14;189.00;189.00
2022-02-05;15;174.90;174.90
2022-02-05;16;170.47;170.47
2022-02-05;17;173.95;173.95
2022-02-05;18;178.28;178.28
2022-02-05;19;223.01;223.01
2022-02-05;20;226.50;226.50
2022-02-05;21;225.00;225.00
2022-02-05;22;223.01;223.01
2022-02-05;23;210.00;210.00
2022-02-05;24;189.75;189.75
2022-02-06;1;189.70;189.70
2022-02-06;2;178.85;178.85
2022-02-06;3;177.60;177.60
2022-02-06;4;176.09;176.09
2022-02-06;5;173.44;173.44
2022-02-06;6;177.60;177.60
2022-02-06;7;179.05;179.05
2022-02-06;8;179.35;179.35
2022-02-06;9;179.35;179.35
2022-02-06;10;179.25;179.25
2022-02-06;11;178.75;178.75
2022-02-06;12;177.51;177.51
2022-02-06;13;179.89;179.89
2022-02-06;14;178.95;178.95
2022-02-06;15;178.85;178.85
2022-02-06;16;172.59;172.59
2022-02-06;17;172.18;172.18
2022-02-06;18;179.25;179.25
2022-02-06;19;225.51;225.51
2022-02-06;20;240.00;240.00
2022-02-06;21;246.43;246.43
2022-02-06;22;235.02;235.02
2022-02-06;23;226.01;226.01
2022-02-06;24;190.00;190.00
2022-02-07;1;189.50;189.50
2022-02-07;2;179.41;179.41
2022-02-07;3;176.00;176.00
2022-02-07;4;175.20;175.20
2022-02-07;5;165.97;165.97
2022-02-07;6;176.00;176.00
2022-02-07;7;205.00;205.00
2022-02-07;8;239.03;239.03
2022-02-07;9;253.61;253.61
2022-02-07;10;246.92;246.92
2022-02-07;11;232.18;232.18
2022-02-07;12;212.70;212.70
2022-02-07;13;201.01;201.01
2022-02-07;14;199.46;199.46
2022-02-07;15;190.15;190.15
2022-02-07;16;186.03;186.03
2022-02-07;17;190.15;190.15
2022-02-07;18;206.36;206.36
2022-02-07;19;235.78;235.78
2022-02-07;20;239.42;239.42
2022-02-07;21;236.47;236.47
2022-02-07;22;227.89;227.89
2022-02-07;23;201.30;201.30
2022-02-07;24;189.55;189.55
2022-02-08;1;184.00;184.00
2022-02-08;2;179.88;179.88
2022-02-08;3;174.68;174.68
2022-02-08;4;170.88;170.88
2022-02-08;5;180.01;180.01
2022-02-08;6;183.62;183.62
2022-02-08;7;190.74;190.74
2022-02-08;8;240.11;240.11
2022-02-08;9;250.00;250.00
2022-02-08;10;233.59;233.59
2022-02-08;11;211.50;211.50
2022-02-08;12;190.10;190.10
2022-02-08;13;185.84;185.84
2022-02-08;14;182.44;182.44
2022-02-08;15;179.41;179.41
2022-02-08;16;178.62;178.62
2022-02-08;17;184.10;184.10
2022-02-08;18;211.47;211.47
2022-02-08;19;240.00;240.00
2022-02-08;20;249.49;249.49
2022-02-08;21;240.00;240.00
2022-02-08;22;235.00;235.00
2022-02-08;23;212.71;212.71
2022-02-08;24;200.57;200.57
2022-02-09;1;195.00;195.00
2022-02-09;2;187.38;187.38
2022-02-09;3;185.00;185.00
2022-02-09;4;183.44;183.44
2022-02-09;5;182.59;182.59
2022-02-09;6;182.65;182.65
2022-02-09;7;200.23;200.23
2022-02-09;8;237.91;237.91
2022-02-09;9;248.83;248.83
2022-02-09;10;235.80;235.80
2022-02-09;11;220.45;220.45
2022-02-09;12;202.96;202.96
2022-02-09;13;192.45;192.45
2022-02-09;14;188.05;188.05
2022-02-09;15;183.44;183.44
2022-02-09;16;188.10;188.10
2022-02-09;17;189.95;189.95
2022-02-09;18;219.00;219.00
2022-02-09;19;249.12;249.12
2022-02-09;20;257.28;257.28
2022-02-09;21;245.10;245.10
2022-02-09;22;240.89;240.89
2022-02-09;23;229.97;229.97
2022-02-09;24;207.00;207.00
2022-02-10;1;233.71;206.35
2022-02-10;2;211.43;192.61
2022-02-10;3;194.33;185.10
2022-02-10;4;177.45;172.23
2022-02-10;5;174.85;174.85
2022-02-10;6;175.15;175.15
2022-02-10;7;203.20;203.20
2022-02-10;8;233.46;233.46
2022-02-10;9;240.32;240.32
2022-02-10;10;233.96;230.16
2022-02-10;11;233.96;216.24
2022-02-10;12;206.55;206.55
2022-02-10;13;193.23;193.23
2022-02-10;14;180.14;180.14
2022-02-10;15;177.45;177.45
2022-02-10;16;184.55;184.55
2022-02-10;17;195.98;195.98
2022-02-10;18;215.77;215.77
2022-02-10;19;238.00;238.00
2022-02-10;20;248.01;248.01
2022-02-10;21;235.01;235.01
2022-02-10;22;226.80;226.80
2022-02-10;23;209.99;209.99
2022-02-10;24;195.71;195.71
2022-02-11;1;199.03;199.03
2022-02-11;2;178.85;178.85
2022-02-11;3;175.05;175.05
2022-02-11;4;167.20;167.20
2022-02-11;5;165.00;165.00
2022-02-11;6;171.30;171.30
2022-02-11;7;196.95;196.95
2022-02-11;8;220.04;220.04
2022-02-11;9;229.70;229.70
2022-02-11;10;223.92;223.92
2022-02-11;11;207.83;207.83
2022-02-11;12;191.50;191.50
2022-02-11;13;174.95;174.95
2022-02-11;14;174.50;174.50
2022-02-11;15;174.55;174.55
2022-02-11;16;172.54;172.54
2022-02-11;17;176.99;176.99
2022-02-11;18;206.96;206.96
2022-02-11;19;226.80;226.80
2022-02-11;20;241.18;241.18
2022-02-11;21;221.31;221.31
2022-02-11;22;216.00;216.00
2022-02-11;23;205.79;205.79
2022-02-11;24;197.89;197.89
2022-02-12;1;212.17;212.17
2022-02-12;2;211.10;211.10
2022-02-12;3;205.89;205.89
2022-02-12;4;203.08;203.08
2022-02-12;5;200.47;200.47
2022-02-12;6;194.91;194.91
2022-02-12;7;199.03;199.03
2022-02-12;8;207.43;207.43
2022-02-12;9;210.89;210.89
2022-02-12;10;211.17;211.17
2022-02-12;11;203.23;203.23
2022-02-12;12;184.74;184.74
2022-02-12;13;179.99;179.99
2022-02-12;14;171.00;171.00
2022-02-12;15;168.39;168.39
2022-02-12;16;166.79;166.79
2022-02-12;17;171.56;171.56
2022-02-12;18;194.89;194.89
2022-02-12;19;212.52;212.52
2022-02-12;20;231.55;231.55
2022-02-12;21;220.00;220.00
2022-02-12;22;214.89;214.89
2022-02-12;23;204.89;204.89
2022-02-12;24;193.94;193.94
2022-02-13;1;220.00;220.00
2022-02-13;2;214.23;214.23
2022-02-13;3;210.89;210.89
2022-02-13;4;187.00;187.00
2022-02-13;5;192.43;169.00
2022-02-13;6;170.85;169.40
2022-02-13;7;170.84;170.30
2022-02-13;8;191.08;191.08
2022-02-13;9;169.50;169.50
2022-02-13;10;169.80;169.80
2022-02-13;11;163.34;163.34
2022-02-13;12;155.11;148.30
2022-02-13;13;148.20;148.20
2022-02-13;14;117.92;117.92
2022-02-13;15;70.00;70.00
2022-02-13;16;93.07;93.07
2022-02-13;17;104.77;104.77
2022-02-13;18;123.90;123.90
2022-02-13;19;164.59;164.59
2022-02-13;20;181.92;181.92
2022-02-13;21;205.01;205.01
2022-02-13;22;205.01;205.01
2022-02-13;23;170.84;170.84
2022-02-13;24;168.99;168.99
2022-02-14;1;153.57;153.57
2022-02-14;2;150.00;150.00
2022-02-14;3;142.49;142.49
2022-02-14;4;107.50;107.50
2022-02-14;5;105.00;105.00
2022-02-14;6;146.96;146.96
2022-02-14;7;170.84;170.84
2022-02-14;8;217.51;217.51
2022-02-14;9;224.59;224.59
2022-02-14;10;228.20;228.20
2022-02-14;11;218.09;218.09
2022-02-14;12;200.42;200.42
2022-02-14;13;170.00;170.00
2022-02-14;14;162.90;162.90
2022-02-14;15;160.00;160.00
2022-02-14;16;156.11;156.11
2022-02-14;17;162.68;162.68
2022-02-14;18;194.99;194.99
2022-02-14;19;221.98;221.98
2022-02-14;20;248.71;248.71
2022-02-14;21;229.02;229.02
2022-02-14;22;222.85;222.85
2022-02-14;23;210.55;210.55
2022-02-14;24;194.81;194.81
2022-02-15;1;198.18;198.18
2022-02-15;2;189.00;189.00
2022-02-15;3;179.70;179.70
2022-02-15;4;173.40;173.40
2022-02-15;5;165.85;165.85
2022-02-15;6;169.30;169.30
2022-02-15;7;204.20;204.20
2022-02-15;8;234.06;234.06
2022-02-15;9;250.79;250.79
2022-02-15;10;240.00;240.00
2022-02-15;11;220.43;220.43
2022-02-15;12;202.38;202.38
2022-02-15;13;183.62;183.62
2022-02-15;14;162.90;162.90
2022-02-15;15;162.68;162.68
2022-02-15;16;162.52;162.52
2022-02-15;17;163.10;163.10
2022-02-15;18;188.87;188.87
2022-02-15;19;224.00;224.00
2022-02-15;20;238.26;238.26
2022-02-15;21;247.99;247.99
2022-02-15;22;238.26;238.26
2022-02-15;23;225.78;225.78
2022-02-15;24;173.40;173.40
2022-02-16;1;171.90;171.90
2022-02-16;2;162.30;162.30
2022-02-16;3;158.72;158.72
2022-02-16;4;151.58;151.58
2022-02-16;5;150.60;149.54
2022-02-16;6;152.05;152.05
2022-02-16;7;163.48;163.48
2022-02-16;8;213.51;213.51
2022-02-16;9;219.63;219.63
2022-02-16;10;215.28;215.28
2022-02-16;11;175.13;175.13
2022-02-16;12;162.20;162.20
2022-02-16;13;165.00;165.00
2022-02-16;14;155.20;155.20
2022-02-16;15;143.25;143.25
2022-02-16;16;138.17;138.17
2022-02-16;17;135.39;135.39
2022-02-16;18;160.84;160.84
2022-02-16;19;210.93;210.93
2022-02-16;20;225.00;225.00
2022-02-16;21;236.73;236.73
2022-02-16;22;226.30;226.30
2022-02-16;23;210.06;210.06
2022-02-16;24;172.00;172.00
2022-02-17;1;150.09;130.00
2022-02-17;2;142.08;127.23
2022-02-17;3;120.41;105.00
2022-02-17;4;100.00;100.00
2022-02-17;5;109.99;100.00
2022-02-17;6;110.00;110.00
2022-02-17;7;138.00;138.00
2022-02-17;8;170.00;170.00
2022-02-17;9;196.99;196.99
2022-02-17;10;192.69;192.69
2022-02-17;11;170.00;170.00
2022-02-17;12;154.99;154.99
2022-02-17;13;154.99;145.54
2022-02-17;14;152.58;133.89
2022-02-17;15;150.51;138.88
2022-02-17;16;150.09;131.82
2022-02-17;17;154.68;154.68
2022-02-17;18;160.00;160.00
2022-02-17;19;210.18;210.18
2022-02-17;20;238.07;238.07
2022-02-17;21;268.12;268.12
2022-02-17;22;237.80;237.80
2022-02-17;23;210.30;210.30
2022-02-17;24;197.64;197.64
2022-02-18;1;206.40;206.40
2022-02-18;2;200.00;200.00
2022-02-18;3;190.15;190.15
2022-02-18;4;181.19;181.19
2022-02-18;5;174.10;174.10
2022-02-18;6;174.10;174.10
2022-02-18;7;200.00;200.00
2022-02-18;8;210.86;210.86
2022-02-18;9;215.00;215.00
2022-02-18;10;210.00;210.00
2022-02-18;11;205.61;205.61
2022-02-18;12;199.90;199.90
2022-02-18;13;188.43;188.43
2022-02-18;14;180.49;180.49
2022-02-18;15;159.90;159.90
2022-02-18;16;154.09;154.09
2022-02-18;17;154.00;154.00
2022-02-18;18;156.84;156.84
2022-02-18;19;190.00;190.00
2022-02-18;20;200.00;200.00
2022-02-18;21;192.20;192.20
2022-02-18;22;178.03;178.03
2022-02-18;23;154.00;154.00
2022-02-18;24;146.86;146.86
2022-02-19;1;129.00;129.00
2022-02-19;2;111.99;111.99
2022-02-19;3;98.06;98.06
2022-02-19;4;77.20;77.20
2022-02-19;5;82.57;82.57
2022-02-19;6;96.60;96.60
2022-02-19;7;111.99;111.99
2022-02-19;8;136.40;136.40
2022-02-19;9;138.97;138.97
2022-02-19;10;169.88;169.88
2022-02-19;11;140.70;140.70
2022-02-19;12;131.78;131.78
2022-02-19;13;120.84;120.84
2022-02-19;14;120.84;120.84
2022-02-19;15;120.84;120.84
2022-02-19;16;110.30;110.30
2022-02-19;17;111.99;111.99
2022-02-19;18;129.10;129.10
2022-02-19;19;168.00;168.00
2022-02-19;20;196.85;196.85
2022-02-19;21;204.00;204.00
2022-02-19;22;204.79;204.79
2022-02-19;23;201.00;201.00
2022-02-19;24;192.50;192.50
2022-02-20;1;196.00;196.00
2022-02-20;2;175.36;175.36
2022-02-20;3;150.00;150.00
2022-02-20;4;140.85;140.85
2022-02-20;5;140.84;140.84
2022-02-20;6;145.44;145.44
2022-02-20;7;160.00;160.00
2022-02-20;8;172.54;172.54
2022-02-20;9;149.54;149.54
2022-02-20;10;140.84;140.84
2022-02-20;11;136.10;136.10
2022-02-20;12;136.59;130.50
2022-02-20;13;129.00;129.00
2022-02-20;14;130.58;130.16
2022-02-20;15;129.11;129.11
2022-02-20;16;129.11;125.52
2022-02-20;17;128.60;128.60
2022-02-20;18;136.60;136.60
2022-02-20;19;200.00;200.00
2022-02-20;20;218.10;218.10
2022-02-20;21;225.00;225.00
2022-02-20;22;223.31;223.31
2022-02-20;23;215.00;215.00
2022-02-20;24;205.00;205.00
2022-02-21;1;199.00;199.00
2022-02-21;2;165.00;165.00
2022-02-21;3;158.89;158.89
2022-02-21;4;147.10;147.10
2022-02-21;5;142.00;142.00
2022-02-21;6;154.59;154.59
2022-02-21;7;201.36;201.36
2022-02-21;8;221.12;221.12
2022-02-21;9;225.00;225.00
2022-02-21;10;218.51;218.51
2022-02-21;11;198.36;198.36
2022-02-21;12;170.11;170.11
2022-02-21;13;161.36;161.36
2022-02-21;14;156.93;147.10
2022-02-21;15;154.59;141.60
2022-02-21;16;158.89;125.52
2022-02-21;17;158.89;141.60
2022-02-21;18;163.14;163.14
2022-02-21;19;218.51;218.51
2022-02-21;20;227.92;227.92
2022-02-21;21;237.00;237.00
2022-02-21;22;227.34;227.34
2022-02-21;23;218.50;218.50
2022-02-21;24;189.00;189.00
2022-02-22;1;176.59;176.59
2022-02-22;2;169.72;169.72
2022-02-22;3;165.30;165.30
2022-02-22;4;163.06;163.06
2022-02-22;5;158.00;158.00
2022-02-22;6;164.39;164.39
2022-02-22;7;192.00;192.00
2022-02-22;8;203.00;203.00
2022-02-22;9;211.59;211.59
2022-02-22;10;200.00;200.00
2022-02-22;11;191.63;191.63
2022-02-22;12;174.38;174.38
2022-02-22;13;171.33;171.33
2022-02-22;14;160.00;160.00
2022-02-22;15;144.82;144.82
2022-02-22;16;150.14;140.00
2022-02-22;17;150.14;141.50
2022-02-22;18;160.00;160.00
2022-02-22;19;203.81;203.81
2022-02-22;20;215.00;215.00
2022-02-22;21;221.70;221.70
2022-02-22;22;211.80;211.80
2022-02-22;23;197.72;197.72
2022-02-22;24;176.40;176.40
2022-02-23;1;178.55;178.55
2022-02-23;2;172.87;172.87
2022-02-23;3;167.50;167.50
2022-02-23;4;163.59;163.59
2022-02-23;5;163.07;163.07
2022-02-23;6;169.55;169.55
2022-02-23;7;201.58;201.58
2022-02-23;8;211.93;211.93
2022-02-23;9;216.82;216.82
2022-02-23;10;214.72;214.72
2022-02-23;11;205.51;205.51
2022-02-23;12;194.86;194.86
2022-02-23;13;183.90;183.90
2022-02-23;14;177.89;177.89
2022-02-23;15;167.38;167.38
2022-02-23;16;170.00;170.00
2022-02-23;17;180.00;180.00
2022-02-23;18;205.72;205.72
2022-02-23;19;230.00;230.00
2022-02-23;20;236.86;236.86
2022-02-23;21;244.08;244.08
2022-02-23;22;223.11;223.11
2022-02-23;23;213.21;213.21
2022-02-23;24;207.99;207.99
2022-02-24;1;210.61;210.61
2022-02-24;2;208.12;208.12
2022-02-24;3;200.39;200.39
2022-02-24;4;197.75;197.75
2022-02-24;5;201.20;201.20
2022-02-24;6;204.73;204.73
2022-02-24;7;211.79;211.79
2022-02-24;8;218.75;218.75
2022-02-24;9;234.49;234.49
2022-02-24;10;220.09;220.09
2022-02-24;11;213.91;213.91
2022-02-24;12;212.01;212.01
2022-02-24;13;210.67;210.67
2022-02-24;14;208.12;208.12
2022-02-24;15;210.00;210.00
2022-02-24;16;195.00;195.00
2022-02-24;17;178.30;178.30
2022-02-24;18;190.10;190.10
2022-02-24;19;203.79;203.79
2022-02-24;20;220.36;220.36
2022-02-24;21;215.74;215.74
2022-02-24;22;210.40;210.40
2022-02-24;23;194.43;194.43
2022-02-24;24;163.71;163.71
2022-02-25;1;230.00;230.00
2022-02-25;2;193.16;193.16
2022-02-25;3;179.70;179.70
2022-02-25;4;159.99;159.99
2022-02-25;5;153.32;153.32
2022-02-25;6;170.00;170.00
2022-02-25;7;203.75;203.75
2022-02-25;8;267.18;267.18
2022-02-25;9;271.46;271.46
2022-02-25;10;270.59;270.59
2022-02-25;11;264.02;264.02
2022-02-25;12;246.14;246.14
2022-02-25;13;252.21;252.21
2022-02-25;14;240.30;240.30
2022-02-25;15;237.50;237.50
2022-02-25;16;232.28;232.28
2022-02-25;17;240.00;240.00
2022-02-25;18;260.68;260.68
2022-02-25;19;277.71;277.71
2022-02-25;20;300.00;300.00
2022-02-25;21;292.32;292.32
2022-02-25;22;278.29;278.29
2022-02-25;23;273.56;273.56
2022-02-25;24;268.99;268.99
2022-02-26;1;285.41;285.41
2022-02-26;2;265.00;265.00
2022-02-26;3;259.73;259.73
2022-02-26;4;246.00;246.00
2022-02-26;5;237.14;237.14
2022-02-26;6;237.17;237.17
2022-02-26;7;249.98;249.98
2022-02-26;8;263.46;263.46
2022-02-26;9;274.50;274.50
2022-02-26;10;267.37;267.37
2022-02-26;11;247.49;247.49
2022-02-26;12;246.00;246.00
2022-02-26;13;243.48;243.48
2022-02-26;14;240.28;240.28
2022-02-26;15;239.90;239.90
2022-02-26;16;239.50;239.50
2022-02-26;17;239.60;239.60
2022-02-26;18;259.90;259.90
2022-02-26;19;299.00;299.00
2022-02-26;20;300.70;300.70
2022-02-26;21;297.01;297.01
2022-02-26;22;300.00;300.00
2022-02-26;23;266.77;266.77
2022-02-26;24;261.30;261.30
2022-02-27;1;256.07;256.07
2022-02-27;2;249.11;249.11
2022-02-27;3;225.00;225.00
2022-02-27;4;220.50;220.50
2022-02-27;5;225.00;225.00
2022-02-27;6;231.29;231.29
2022-02-27;7;250.85;250.85
2022-02-27;8;255.20;255.20
2022-02-27;9;252.59;252.59
2022-02-27;10;254.33;254.33
2022-02-27;11;253.46;253.46
2022-02-27;12;247.38;247.38
2022-02-27;13;235.01;235.01
2022-02-27;14;247.28;247.28
2022-02-27;15;247.08;247.08
2022-02-27;16;209.14;209.14
2022-02-27;17;209.14;209.14
2022-02-27;18;229.90;229.90
2022-02-27;19;275.76;275.76
2022-02-27;20;300.00;300.00
2022-02-27;21;350.00;350.00
2022-02-27;22;350.00;350.00
2022-02-27;23;310.01;310.01
2022-02-27;24;280.00;280.00
2022-02-28;1;295.00;295.00
2022-02-28;2;286.83;286.83
2022-02-28;3;282.49;282.49
2022-02-28;4;282.16;282.16
2022-02-28;5;277.73;277.73
2022-02-28;6;281.05;281.05
2022-02-28;7;286.54;286.54
2022-02-28;8;322.90;322.90
2022-02-28;9;308.90;308.90
2022-02-28;10;284.05;284.05
2022-02-28;11;258.45;258.45
2022-02-28;12;221.30;221.30
2022-02-28;13;224.00;224.00
2022-02-28;14;221.88;221.88
2022-02-28;15;220.00;220.00
2022-02-28;16;218.97;218.97
2022-02-28;17;253.79;253.79
2022-02-28;18;280.56;280.56
2022-02-28;19;300.00;300.00
2022-02-28;20;318.73;318.73
2022-02-28;21;346.00;346.00
2022-02-28;22;324.09;324.09
2022-02-28;23;291.18;291.18
2022-02-28;24;280.00;280.00
2022-03-01;1;268.90;268.90
2022-03-01;2;258.46;258.46
2022-03-01;3;241.01;241.01
2022-03-01;4;224.00;224.00
2022-03-01;5;221.00;221.00
2022-03-01;6;231.31;231.31
2022-03-01;7;268.04;268.04
2022-03-01;8;299.02;299.02
2022-03-01;9;301.40;301.40
2022-03-01;10;294.60;294.60
2022-03-01;11;265.02;265.02
2022-03-01;12;230.00;230.00
2022-03-01;13;225.80;225.80
2022-03-01;14;221.50;221.50
2022-03-01;15;221.99;221.99
2022-03-01;16;220.98;220.98
2022-03-01;17;221.99;221.99
2022-03-01;18;258.46;258.46
2022-03-01;19;282.49;282.49
2022-03-01;20;314.01;314.01
2022-03-01;21;315.87;315.87
2022-03-01;22;294.01;294.01
2022-03-01;23;267.16;267.16
2022-03-01;24;260.79;260.79
2022-03-02;1;251.04;251.04
2022-03-02;2;248.43;248.43
2022-03-02;3;242.06;242.06
2022-03-02;4;233.14;233.14
2022-03-02;5;233.62;233.62
2022-03-02;6;250.00;250.00
2022-03-02;7;267.32;267.32
2022-03-02;8;295.00;295.00
2022-03-02;9;305.00;305.00
2022-03-02;10;294.27;294.27
2022-03-02;11;268.30;268.30
2022-03-02;12;256.41;256.41
2022-03-02;13;246.25;246.25
2022-03-02;14;225.90;225.90
2022-03-02;15;208.32;208.32
2022-03-02;16;204.15;204.15
2022-03-02;17;206.64;206.64
2022-03-02;18;225.00;225.00
2022-03-02;19;258.62;258.62
2022-03-02;20;284.24;284.24
2022-03-02;21;297.00;297.00
2022-03-02;22;279.99;279.99
2022-03-02;23;265.78;265.78
2022-03-02;24;250.25;250.25
2022-03-03;1;331.16;331.16
2022-03-03;2;322.53;322.53
2022-03-03;3;316.00;316.00
2022-03-03;4;307.01;307.01
2022-03-03;5;307.30;307.30
2022-03-03;6;332.27;332.27
2022-03-03;7;369.69;369.69
2022-03-03;8;394.70;395.01
2022-03-03;9;389.24;400.00
2022-03-03;10;363.17;363.17
2022-03-03;11;359.15;359.15
2022-03-03;12;356.98;356.98
2022-03-03;13;353.50;353.50
2022-03-03;14;349.15;349.15
2022-03-03;15;324.09;324.09
2022-03-03;16;319.58;319.58
2022-03-03;17;336.53;336.53
2022-03-03;18;345.00;345.00
2022-03-03;19;350.00;350.00
2022-03-03;20;358.05;358.05
2022-03-03;21;360.46;360.46
2022-03-03;22;350.00;350.00
2022-03-03;23;329.92;329.92
2022-03-03;24;260.00;260.00
2022-03-04;1;350.00;350.00
2022-03-04;2;270.14;270.14
2022-03-04;3;269.50;269.50
2022-03-04;4;267.39;267.39
2022-03-04;5;264.61;264.61
2022-03-04;6;266.75;266.75
2022-03-04;7;269.60;269.60
2022-03-04;8;372.76;372.76
2022-03-04;9;381.81;381.81
2022-03-04;10;375.00;375.00
2022-03-04;11;371.33;371.33
2022-03-04;12;330.08;330.08
2022-03-04;13;343.71;343.71
2022-03-04;14;309.97;309.97
2022-03-04;15;316.30;316.30
2022-03-04;16;331.91;331.91
2022-03-04;17;355.77;355.77
2022-03-04;18;380.94;380.94
2022-03-04;19;392.91;392.91
2022-03-04;20;410.00;410.00
2022-03-04;21;400.08;400.08
2022-03-04;22;390.20;390.20
2022-03-04;23;384.60;384.60
2022-03-04;24;371.33;371.33
2022-03-05;1;376.50;376.50
2022-03-05;2;360.00;360.00
2022-03-05;3;350.00;350.00
2022-03-05;4;330.00;330.00
2022-03-05;5;338.85;338.85
2022-03-05;6;347.04;347.04
2022-03-05;7;369.00;369.00
2022-03-05;8;378.10;378.10
2022-03-05;9;370.53;370.53
2022-03-05;10;370.00;370.00
2022-03-05;11;365.04;365.04
2022-03-05;12;362.11;362.11
2022-03-05;13;360.00;360.00
2022-03-05;14;365.04;365.04
2022-03-05;15;362.11;362.11
2022-03-05;16;311.00;311.00
2022-03-05;17;343.50;343.50
2022-03-05;18;385.63;385.63
2022-03-05;19;405.78;405.78
2022-03-05;20;409.30;409.30
2022-03-05;21;400.00;400.00
2022-03-05;22;390.51;390.51
2022-03-05;23;382.11;382.11
2022-03-05;24;365.04;365.04
2022-03-06;1;390.61;390.61
2022-03-06;2;353.00;353.00
2022-03-06;3;345.16;345.16
2022-03-06;4;334.21;334.21
2022-03-06;5;339.44;339.44
2022-03-06;6;342.09;342.09
2022-03-06;7;350.13;350.13
2022-03-06;8;365.86;365.86
2022-03-06;9;353.00;353.00
2022-03-06;10;390.36;390.36
2022-03-06;11;351.07;351.07
2022-03-06;12;346.25;346.25
2022-03-06;13;350.25;350.25
2022-03-06;14;338.54;338.54
2022-03-06;15;350.00;350.00
2022-03-06;16;338.54;338.54
2022-03-06;17;339.61;339.61
2022-03-06;18;385.16;385.16
2022-03-06;19;435.08;435.08
2022-03-06;20;454.28;454.28
2022-03-06;21;470.01;470.01
2022-03-06;22;470.01;470.01
2022-03-06;23;454.09;454.09
2022-03-06;24;450.00;450.00
2022-03-07;1;441.85;441.85
2022-03-07;2;426.46;426.46
2022-03-07;3;416.67;416.67
2022-03-07;4;400.00;400.00
2022-03-07;5;400.00;400.00
2022-03-07;6;426.46;426.46
2022-03-07;7;465.77;465.77
2022-03-07;8;500.00;500.00
2022-03-07;9;500.00;500.00
2022-03-07;10;483.00;483.00
2022-03-07;11;451.00;451.00
2022-03-07;12;450.05;450.05
2022-03-07;13;450.00;450.00
2022-03-07;14;447.48;447.48
