name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
porto,2023-04-16T07:00:00,9.8,8.7,8.9,93.92,0,0,,0,0,18,8.6,81,1020,0.3,9.1,9,0,0,,Clear,clear-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-16T08:00:00,15,15,10,72.03,0,0,,0,0,18.7,13,90,1020,0,10,28,0.1,0,,Clear,clear-day,"LPPR,D5475,08545099999"
porto,2023-04-16T09:00:00,18,18,11,63.62,0,0,,0,0,18.4,9.4,80,1021,0,10,237,0.9,2,,Clear,clear-day,"LPPR,D5475,08545099999"
porto,2023-04-16T10:00:00,19,19,10.5,57.8,0,0,,0,0,18,13.7,81,1021,0,10,437,1.6,4,,Clear,clear-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-16T11:00:00,21,21,9,46.19,0,0,,0,0,18,16.6,80,1021,0,10,587,2.1,6,,Clear,clear-day,"LPPR,D5475,08545099999"
porto,2023-04-16T12:00:00,23,23,10,43.72,0,0,,0,0,16.9,14.8,80,1020,0,10,713,2.6,7,,Clear,clear-day,"LPPR,D5475,08545099999"
porto,2023-04-16T13:00:00,22.9,22.9,10.2,44.49,0,0,,0,0,9.7,9,65,1020,0,10,788,2.8,8,,Clear,clear-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-16T14:00:00,23,23,13,53.32,0,0,,0,0,11.2,11.2,320,1019,0,10,809,2.9,8,,Clear,clear-day,"LPPR,D5475,08545099999"
porto,2023-04-16T15:00:00,23,23,14,56.9,0,0,,0,0,21.2,14.8,330,1019,0,10,765,2.8,8,,Clear,clear-day,"LPPR,D5475,08545099999"
porto,2023-04-16T16:00:00,22.8,22.8,12.9,53.77,0,0,,0,0,28.4,18.7,331,1018,0,10,689,2.5,7,,Clear,clear-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-16T17:00:00,23,23,13,53.32,0,0,,0,0,32.4,14.8,320,1017,0,10,543,2,5,,Clear,clear-day,"LPPR,D5475,08545099999"
porto,2023-04-16T18:00:00,21,21,10,49.4,0,0,,0,0,33.1,24.1,350,1017,0,10,384,1.4,4,,Clear,clear-day,"LPPR,D5475,08545099999"
porto,2023-04-16T19:00:00,19.9,19.9,10.1,53.12,0,0,,0,0,18.4,19.8,349,1016.1,0,10,90,0.3,1,,Clear,clear-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-16T20:00:00,18,18,9,55.65,0,0,,0,0,27.7,16.6,350,1016,0,10,28,0.1,0,,Clear,clear-day,"LPPR,D5475,08545099999"
porto,2023-04-16T21:00:00,16,16,9,63.17,0,0,,0,0,22.3,13,360,1016,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2023-04-16T22:00:00,14,14,10,76.84,0,0,,0,0,17.3,7.6,360,1016,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2023-04-16T23:00:00,14,14,10,76.84,0,0,,0,0,14.8,5.4,60,1016,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2023-04-17T00:00:00,14,14,10,76.84,0,0,,0,0,14.4,0,0,1015,0,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2023-04-17T01:00:00,16,16,12,77.15,0,0,,0,0,16.9,13,90,1015,0.4,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2023-04-17T02:00:00,14,14,11,82.13,0,0,,0,0,17.3,5.4,50,1015,0.1,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2023-04-17T03:00:00,15,15,12,82.26,0,0,,0,0,19.1,9.4,90,1015,0.3,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2023-04-17T04:00:00,16,16,11,72.22,0,0,,0,0,20.9,13,80,1015,17.8,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2023-04-17T05:00:00,18,18,9,55.65,0,0,,0,0,22.7,14.8,110,1014,98.8,10,0,0,0,,Overcast,cloudy,"LPPR,08545099999"
porto,2023-04-17T06:00:00,18,18,7,48.58,0,0,,0,0,22.7,14.8,110,1014,100,10,0,0,0,,Overcast,cloudy,"LPPR,08545099999"
porto,2023-04-17T07:00:00,17.2,17.2,6.2,48.09,0,0,,0,0,23.4,15.1,90,1014.1,30,10,8,0,0,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-17T08:00:00,19,19,5,39.74,0,0,,0,0,25.9,20.5,100,1015,12.1,10,22,0.1,0,,Clear,clear-day,"LPPR,D5475,08545099999"
porto,2023-04-17T09:00:00,21,21,5,35.11,0,0,,0,0,29.9,18.4,110,1015,71.3,10,198,0.7,2,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-17T10:00:00,22.1,22.1,5.4,33.76,0,0,,0,0,31.3,20.5,90,1015,30,10,426,1.5,4,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-17T11:00:00,24,24,6,31.37,0,0,,0,0,32.8,22.3,100,1015,2.9,10,600,2.2,6,,Clear,clear-day,"LPPR,D5475,08545099999"
porto,2023-04-17T12:00:00,26,26,6,27.84,0,0,,0,0,32,22.3,100,1015,2.8,10,711,2.6,7,,Clear,clear-day,"LPPR,D5475,08545099999"
porto,2023-04-17T13:00:00,27.9,26.8,6.3,25.47,0,0,,0,0,15.8,14.1,125,1014,40,10,793,2.9,8,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-17T14:00:00,27,26.6,10,34.45,0,0,,0,0,16.6,7.6,8.5,1014,66,10,806,2.9,8,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-17T15:00:00,25,25,9,36.26,0,0,,0,0,20.5,11.2,290,1014,100,10,777,2.8,8,,Overcast,cloudy,"LPPR,D5475,08545099999"
porto,2023-04-17T16:00:00,24.9,24.9,10,38.95,0,0,,0,0,33.1,17,322,1013,50,10,681,2.5,7,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-17T17:00:00,26,26,9,34.16,0,0,,0,0,34.6,18.4,320,1013,100,10,480,1.7,5,,Overcast,cloudy,"LPPR,D5475,08545099999"
porto,2023-04-17T18:00:00,25,25,7,31.65,0,0,,0,0,34.2,16.6,340,1012,100,10,327,1.2,3,,Overcast,cloudy,"LPPR,D5475,08545099999"
porto,2023-04-17T19:00:00,23.9,23.9,7.2,34.25,0,0,,0,0,30.6,16.4,341,1012,60,10,104,0.4,1,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-17T20:00:00,21,21,6,37.64,0,0,,0,0,31,14.8,350,1012,22.8,10,38,0.1,0,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-17T21:00:00,20,20,4,34.83,0,0,,0,0,25.6,11.2,350,1012,23,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-17T22:00:00,20,20,6,40.03,0,0,,0,0,20.2,7.6,330,1012,8.9,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2023-04-17T23:00:00,17,17,7,51.74,0,0,,0,0,15.5,1.8,7.6,1011,11.9,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2023-04-18T00:00:00,15,15,8,62.94,0,0,,0,0,9,5.4,10,1011,4.8,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2023-04-18T01:00:00,15,15,7,58.79,0,0,,0,0,11.5,0,0,1011,15.2,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2023-04-18T02:00:00,13,13,8,71.66,0,0,,0,0,15.1,3.6,40,1010,3.9,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2023-04-18T03:00:00,12,12,8,76.52,0,0,,0,0,18.7,5.4,20,1010,98.5,10,0,0,0,,Overcast,cloudy,"LPPR,08545099999"
porto,2023-04-18T04:00:00,16,16,8,59.04,0,0,,0,0,22.3,13,90,1010,100,10,0,0,0,,Overcast,cloudy,"LPPR,08545099999"
porto,2023-04-18T05:00:00,18,18,5,42.31,0,0,,0,0,27,16.6,100,1010,31.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-18T06:00:00,18,18,3,36.77,0,0,,0,0,30.6,20.5,100,1009,4.5,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2023-04-18T07:00:00,17.2,17.2,0.7,32.85,0,0,,0,0,33.8,23.6,99,1009.1,30,10,10,0,0,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-18T08:00:00,18,18,-2,25.62,0,0,,0,0,33.8,22.3,110,1010,3.9,10,27,0.1,0,,Clear,clear-day,"LPPR,D5475,08545099999"
porto,2023-04-18T09:00:00,20,20,-2,22.62,0,0,,0,0,33.8,22.3,110,1010,9.8,10,235,0.8,2,,Clear,clear-day,"LPPR,D5475,08545099999"
porto,2023-04-18T10:00:00,20.1,20.1,0.5,26.9,0,0,,0,0,33.1,22.5,97,1010,30,10,412,1.5,4,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-18T11:00:00,22,22,3,28.7,0,0,,0,0,32,20.5,120,1010,97.5,10,585,2.1,6,,Overcast,cloudy,"LPPR,D5475,08545099999"
porto,2023-04-18T12:00:00,24,24,3,25.43,0,0,,0,0,25.6,20.5,120,1010,99.6,10,719,2.6,7,,Overcast,cloudy,"LPPR,D5475,08545099999"
porto,2023-04-18T13:00:00,24.9,24.9,3.5,24.95,0,0,,0,0,10.8,13.9,126,1009.1,40,10,770,2.8,8,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-18T14:00:00,24,24,8,35.97,0,0,,0,0,25.2,11.2,300,1009,4.4,10,783,2.8,8,,Clear,clear-day,"LPPR,D5475,08545099999"
porto,2023-04-18T15:00:00,22,22,8,40.6,0,0,,0,0,24.8,13,260,1009,14.7,10,731,2.6,7,,Clear,clear-day,"LPPR,D5475,08545099999"
porto,2023-04-18T16:00:00,22,22,9,43.45,0,0,,0,0,24.1,11.2,290,1009,82.7,10,661,2.4,7,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-18T17:00:00,22,22,7,37.92,0,0,,0,0,23.4,9.4,290,1008,100,10,523,1.9,5,,Overcast,cloudy,"LPPR,D5475,08545099999"
porto,2023-04-18T18:00:00,21,21,6,37.64,0,0,,0,0,22.3,9.4,290,1008,100,10,324,1.2,3,,Overcast,cloudy,"LPPR,D5475,08545099999"
porto,2023-04-18T19:00:00,20.1,20.1,4.7,36.25,0,0,,0,0,18.4,9,331,1008,60,10,131,0.5,1,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-18T20:00:00,18,18,6,45.35,0,0,,0,0,17.6,9.4,330,1008,89.9,10,37,0.1,0,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-18T21:00:00,16,16,5,48.03,0,0,,0,0,13.3,5.4,310,1009,61.9,10,7,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,D5475,08545099999"
porto,2023-04-18T22:00:00,14,14,5,54.62,0,0,,0,0,10.1,0,0,1009,60.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-18T23:00:00,13,13,7,66.93,0,0,,0,0,7.9,0,0,1009,65.6,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-19T00:00:00,12,12,7,71.47,0,0,,0,0,6.5,3.6,4.4,1009,89.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-19T01:00:00,11,11,6,71.28,0,0,,0,0,5.8,1.8,89.6,1009,100,10,0,0,0,,Overcast,cloudy,"LPPR,08545099999"
porto,2023-04-19T02:00:00,10,10,6,76.19,0,0,,0,0,6.1,0,0,1009,100,10,0,0,0,,Overcast,cloudy,"LPPR,08545099999"
porto,2023-04-19T03:00:00,10,10,6,76.19,0,0,,0,0,7.6,3.6,140,1009,100,10,0,0,0,,Overcast,cloudy,"LPPR,08545099999"
porto,2023-04-19T04:00:00,9,9,6,81.49,0,0,,0,0,7.6,3.6,140,1009,100,10,0,0,0,,Overcast,cloudy,"LPPR,08545099999"
porto,2023-04-19T05:00:00,9,9,6,81.49,0,0,,0,0,7.6,3.6,132.3,1009,100,10,0,0,0,,Overcast,cloudy,"LPPR,08545099999"
porto,2023-04-19T06:00:00,10,8.7,6,76.19,0,0,,0,0,8.6,9.4,120,1009,100,10,0,0,0,,Overcast,cloudy,"LPPR,08545099999"
porto,2023-04-19T07:00:00,10,8.6,7.1,82.43,0,0,,0,0,10.8,10.3,117,1009,80,9.4,5,0,0,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-19T08:00:00,11,11,8,81.75,0,0,,0,0,12.2,11.2,130,1010,27.1,10,30,0.1,0,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-19T09:00:00,14,14,8,67.14,0,0,,0,0,13,9.4,140,1010,27.1,10,137,0.5,1,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-19T10:00:00,16,16,11.7,75.7,0,0,,0,0,16.2,9.5,199,1010.1,10,10,352,1.3,4,,Clear,clear-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-19T11:00:00,16,16,13,82.39,0,0,,0,0,22,13,200,1011,27.1,10,593,2.1,6,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-19T12:00:00,17,17,13,77.31,0,0,,0,0,28.1,16.6,210,1011,27.1,10,720,2.6,7,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-19T13:00:00,17.2,17.2,13,76.42,0,0,,0,0,29.9,14.1,204,1011,10,10,787,2.8,8,,Clear,clear-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-19T14:00:00,17,17,14,82.51,0,0,,0,0,30.6,14.8,220,1011,28.4,10,812,2.9,8,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-19T15:00:00,18,18,14,77.46,0,0,,0,0,30.6,14.8,240,1011,27.1,10,772,2.8,8,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-19T16:00:00,18.1,18.1,14,76.9,0,0,,0,0,29.5,13.1,243,1011,25.5,10,686,2.5,7,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-19T17:00:00,17,17,14,82.51,0,0,,0,0,25.6,9.4,270,1011,27.1,10,565,2,6,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-19T18:00:00,17,17,13,77.31,0,0,,0,0,21.2,5.4,265.5,1011,49,10,372,1.3,4,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-19T19:00:00,16.1,16.1,13,81.88,0,0,,0,0,22.3,7.9,245,1011.1,40,10,93,0.3,1,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-19T20:00:00,15,15,13,87.84,0,0,,0,0,24.5,7.6,280,1011,50,10,25,0.1,0,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-19T21:00:00,14,14,13,93.7,0,0,,0,0,23.4,5.4,280,1012,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-19T22:00:00,14,14,13,93.7,0,0,,0,0,17.6,3.6,352.4,1013,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-19T23:00:00,14,14,12,87.75,0,0,,0,0,4.7,3.6,108.1,1013,100,10,0,0,0,,Overcast,cloudy,"LPPR,08545099999"
porto,2023-04-20T00:00:00,14,14,12,87.75,0,0,,0,0,6.8,3.6,230.1,1013,100,10,0,0,0,,Overcast,cloudy,"LPPR,08545099999"
porto,2023-04-20T01:00:00,14,14,12,87.75,0,0,,0,0,10.1,0,360,1012,100,10,0,0,0,,Overcast,cloudy,"LPPR,08545099999"
porto,2023-04-20T02:00:00,14,14,12,87.75,0,0,,0,0,10.1,5.4,210,1013,100,10,0,0,0,,Overcast,cloudy,"LPPR,08545099999"
porto,2023-04-20T03:00:00,14,14,11,82.13,0,0,,0,0,8.6,3.6,262.6,1012,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-20T04:00:00,14,14,12,87.75,0,0,,0,0,5.4,0,360,1012,100,10,0,0,0,,Overcast,cloudy,"LPPR,08545099999"
porto,2023-04-20T05:00:00,14,14,12,87.75,0,0,,0,0,7.2,3.6,190,1011,100,10,0,0,0,,Overcast,cloudy,"LPPR,08545099999"
porto,2023-04-20T06:00:00,14,14,10,76.84,0,0,,0,0,7.2,3.6,87,1012,100,10,0,0,0,,Overcast,cloudy,"LPPR,08545099999"
porto,2023-04-20T07:00:00,14,14,10.1,77.43,0,0,,0,0,4,3.6,110,1012,99,10,9,0,0,,Overcast,cloudy,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-20T08:00:00,15,15,11,77,0,0,,0,0,5.8,9.4,90,1012,88.8,10,47,0.2,0,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-20T09:00:00,15,15,10,72.03,0,0,,0,0,6.5,7.6,180,1012,88.8,10,161,0.6,2,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-20T10:00:00,15.1,15.1,9.9,71.27,0,0,,0,0,10.8,5.6,273,1012,86.1,10,402,1.4,4,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-20T11:00:00,17,17,11,67.77,0,0,,0,0,16.9,9.4,200,1012,88.8,10,632,2.3,6,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-20T12:00:00,18,18,11,63.62,0,0,,0,0,22,11.2,230,1012,50,10,718,2.6,7,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-20T13:00:00,17,17,10.1,63.61,0,0,,0,0,23.8,14.2,244,1012,29.3,10,816,2.9,8,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-20T14:00:00,17,17,11,67.77,0,0,,0,0,26.6,13,240,1012,27.1,10,814,2.9,8,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-20T15:00:00,17,17,11,67.77,0,0,,0,0,28.8,13,270,1011,27.1,10,764,2.8,8,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-20T16:00:00,17.1,17.1,10.9,67.05,0,0,,0,0,28.8,13.1,264,1011,30.3,10,663,2.4,7,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-20T17:00:00,17,17,11,67.77,0,0,,0,0,28.1,11.2,250,1010,27.1,10,523,1.9,5,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-20T18:00:00,17,17,10,63.4,0,0,,0,0,25.9,11.2,240,1010,27.1,10,357,1.3,4,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-20T19:00:00,16.1,16.1,10,67.44,0,0,,0,0,17.6,7.2,239,1010,80,10,129,0.5,1,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-20T20:00:00,15,15,10,72.03,0,0,,0,0,17.6,9.4,240,1010,42.1,10,42,0.2,0,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-20T21:00:00,14,14,10,76.84,0,0,,0,0,11.2,5.4,240,1010,48,10,5,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,D5475,08545099999"
porto,2023-04-20T22:00:00,13,13,10,82.01,0,0,,0,0,4,3.6,270,1010,21.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-20T23:00:00,12,12,9,81.88,0,0,,0,0,6.8,0,0,1009,31.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-21T00:00:00,11,11,9,87.48,0,0,,0,0,10.4,5.4,120,1009,11.5,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2023-04-21T01:00:00,10,9.6,9,93.5,0,0,,0,0,10.1,5.4,110,1008,1.5,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2023-04-21T02:00:00,10,8.4,9,93.5,0,0,,0,0,10.4,11.2,110,1008,0.7,10,0,0,0,,Clear,clear-night,"LPPR,08545099999"
porto,2023-04-21T03:00:00,10,8.4,9,93.5,0,0,,0,0,11.5,11.2,110,1007,31.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-21T04:00:00,11,11,9,87.48,0,0,,0,0,12.2,14.8,110,1007,85.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-21T05:00:00,11,11,9,87.48,0,0,,0,0,13.3,14.8,110,1006,26.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-21T06:00:00,11,11,9,87.48,0,0,,0,0,14.8,16.6,110,1006,25.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-21T07:00:00,10.6,10.6,8.8,88.19,0,0,,0,0,17.3,12.1,127,1006.1,60,10,10,0,0,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-21T08:00:00,12,12,9,81.88,0,0,,0,0,22.3,14.8,130,1006,100,10,44,0.2,0,,Overcast,cloudy,"LPPR,D5475,08545099999"
porto,2023-04-21T09:00:00,14,14,11,82.13,0,0,,0,0,29.5,18.4,130,1005,27.1,10,231,0.8,2,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-21T10:00:00,16.1,16.1,10.8,71.09,0,0,,0,0,36,18.7,150,1005.1,33.2,10,253,0.9,3,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-21T11:00:00,16,16,10,67.56,0,0,,0,0,47.5,22.3,170,1005,88.8,10,155,0.6,2,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-21T12:00:00,13,13,12,93.65,0,0,,0,0,49.3,22.3,180,1006,88.8,4,102,0.4,1,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-21T13:00:00,14,14,13,93.46,0,0,,0,0,38.5,15.3,169,1005.1,54.8,7.8,103,0.4,1,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-21T14:00:00,14,14,13,93.7,0,0,,0,0,45,13,160,1005,88.8,8,188,0.7,2,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-21T15:00:00,14,14,14,100,0,0,,0,0,37.8,22.3,170,1005,88.8,4,34,0.1,0,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-21T16:00:00,15.1,15.1,14,93.57,0,0,,0,0,43.6,24.5,141,1004.1,53.9,9.8,121,0.4,1,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-21T17:00:00,15,15,14,93.75,0,0,,0,0,43.2,20.5,200,1005,88.8,9,73,0.3,1,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-21T18:00:00,15,15,9,67.35,0,0,,0,0,38.2,9.4,340,1005,50,10,152,0.5,2,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-21T19:00:00,14.1,14.1,11.1,82.41,0,0,,0,0,27,10.4,294,1006,53.9,10,157,0.6,2,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
porto,2023-04-21T20:00:00,14,14,12,87.75,0,0,,0,0,27.4,11.2,320,1006,50,10,22,0.1,0,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-21T21:00:00,13,13,11,87.66,0,0,,0,0,24.5,5.4,300,1007,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-21T22:00:00,11,11,10,93.55,0,0,,0,0,20.5,3.6,280,1008,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-21T23:00:00,10,10,10,100,0,0,,0,0,13.7,0,0,1009,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-22T00:00:00,10,9.6,9,93.5,0,0,,0,0,9.7,5.4,120,1009,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-22T01:00:00,11,11,10,93.55,0,0,,0,0,12.2,11.2,130,1009,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-22T02:00:00,10,8.4,10,100,0,0,,0,0,19.4,11.2,130,1009,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-22T03:00:00,11,11,10,93.55,0,0,,0,0,17.6,13,130,1009,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-22T04:00:00,11,11,10,93.55,0,0,,0,0,18.4,13,130,1009,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-22T05:00:00,10,8.4,9,93.5,0,0,,0,0,22.3,11.2,140,1010,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-22T06:00:00,10,8.4,9,93.5,0,0,,0,0,24.1,11.2,130,1010,27.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08545099999"
porto,2023-04-22T07:00:00,10.9,10.9,9.9,93.67,0,0,,0,0,24.8,12.1,144,1010.1,50,10,0,0,0,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,08545099999"
porto,2023-04-22T08:00:00,11,11,11,100,0,0,,0,0,25.9,13,150,1011,27.1,10,,,,,Partially cloudy,partly-cloudy-day,"LPPR,08545099999"
porto,2023-04-22T09:00:00,14,14,13,93.7,0,0,,0,0,33.8,16.6,170,1012,27.1,10,,,,,Partially cloudy,partly-cloudy-day,"LPPR,08545099999"
porto,2023-04-22T10:00:00,16,16,12.9,82.12,0,0,,0,0,34.6,18,188,1012.1,27.4,10,,,,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,08545099999"
porto,2023-04-22T11:00:00,17,17,13,77.31,0,0,,0,0,34.2,24.1,180,1013,27.1,10,,,,,Partially cloudy,partly-cloudy-day,"LPPR,08545099999"
porto,2023-04-22T12:00:00,17,17,13,77.31,0,0,,0,0,34.2,20.5,200,1013,50,10,476,1.7,5,,Partially cloudy,partly-cloudy-day,"LPPR,D5475,08545099999"
porto,2023-04-22T13:00:00,17.1,17.1,12.7,75.21,0,0,,0,0,36.4,17.5,221,1013.1,49,10,625,2.3,6,,Partially cloudy,partly-cloudy-day,"08544099999,LPPR,D5475,08545099999"
